,class,in_file,out_file,x_min,y_min,x_max,y_max,x_center,y_center,width,height,class_id
3,panda,./Data/panda/7.jpg,./Data/panda/7.png,0.15178571428571427,0.13839285714285715,0.625,0.9419642857142857,0.38839285714285715,0.5401785714285714,0.4732142857142857,0.8035714285714286,13
4,panda,./Data/panda/3.jpg,./Data/panda/3.png,0.3125,0.1875,0.84375,0.8973214285714286,0.578125,0.5424107142857143,0.53125,0.7098214285714286,13
5,panda,./Data/panda/1.jpg,./Data/panda/1.png,0.13392857142857142,0.13392857142857142,0.6785714285714286,0.8705357142857143,0.40625,0.5022321428571429,0.5446428571428572,0.7366071428571429,13
6,panda,./Data/panda/2.jpg,./Data/panda/2.png,0.3705357142857143,0.28125,0.8571428571428571,0.7857142857142857,0.6138392857142857,0.5334821428571428,0.4866071428571428,0.5044642857142857,13
7,panda,./Data/panda/8.jpg,./Data/panda/8.png,0.17857142857142858,0.1875,0.8616071428571429,0.90625,0.5200892857142857,0.546875,0.6830357142857143,0.71875,13
8,panda,./Data/panda/9.jpg,./Data/panda/9.png,0.25,0.08928571428571429,0.8794642857142857,0.9866071428571429,0.5647321428571428,0.5379464285714286,0.6294642857142857,0.8973214285714286,13
9,panda,./Data/panda/5.jpg,./Data/panda/5.png,0.3705357142857143,0.22767857142857142,0.6517857142857143,0.9866071428571429,0.5111607142857143,0.6071428571428572,0.28125,0.7589285714285715,13
0,giant_panda,./Data/giant_panda/4.jpg,./Data/giant_panda/4.png,0.2857142857142857,0.16071428571428573,0.8169642857142857,0.9196428571428571,0.5513392857142857,0.5401785714285714,0.53125,0.7589285714285714,14
1,giant_panda,./Data/giant_panda/10.jpg,./Data/giant_panda/10.png,0.4955357142857143,0.20535714285714285,0.7589285714285714,0.6607142857142857,0.6272321428571428,0.4330357142857143,0.2633928571428571,0.45535714285714285,14
2,giant_panda,./Data/giant_panda/6.jpg,./Data/giant_panda/6.png,0.17857142857142858,0.11160714285714286,0.7410714285714286,0.8214285714285714,0.4598214285714286,0.46651785714285715,0.5625,0.7098214285714285,14
3,giant_panda,./Data/giant_panda/7.jpg,./Data/giant_panda/7.png,0.4017857142857143,0.12053571428571429,0.8616071428571429,0.9642857142857143,0.6316964285714286,0.5424107142857143,0.4598214285714286,0.84375,14
4,giant_panda,./Data/giant_panda/3.jpg,./Data/giant_panda/3.png,0.35714285714285715,0.07142857142857142,0.7410714285714286,0.90625,0.5491071428571429,0.4888392857142857,0.38392857142857145,0.8348214285714286,14
5,giant_panda,./Data/giant_panda/1.jpg,./Data/giant_panda/1.png,0.5848214285714286,0.29464285714285715,0.8080357142857143,0.8705357142857143,0.6964285714285714,0.5825892857142857,0.2232142857142857,0.5758928571428572,14
6,giant_panda,./Data/giant_panda/2.jpg,./Data/giant_panda/2.png,0.3169642857142857,0.3125,0.7321428571428571,0.7857142857142857,0.5245535714285714,0.5491071428571428,0.4151785714285714,0.4732142857142857,14
7,giant_panda,./Data/giant_panda/8.jpg,./Data/giant_panda/8.png,0.28125,0.2767857142857143,0.7901785714285714,0.9017857142857143,0.5357142857142857,0.5892857142857143,0.5089285714285714,0.625,14
8,giant_panda,./Data/giant_panda/9.jpg,./Data/giant_panda/9.png,0.08035714285714286,0.08482142857142858,0.9598214285714286,0.9017857142857143,0.5200892857142857,0.49330357142857145,0.8794642857142857,0.8169642857142857,14
9,giant_panda,./Data/giant_panda/5.jpg,./Data/giant_panda/5.png,0.3482142857142857,0.23660714285714285,0.7008928571428571,0.8526785714285714,0.5245535714285714,0.5446428571428571,0.3526785714285714,0.6160714285714286,14
0,sloth_bear,./Data/sloth_bear/4.jpg,./Data/sloth_bear/4.png,0.19642857142857142,0.11160714285714286,0.45982142857142855,0.5892857142857143,0.328125,0.3504464285714286,0.2633928571428571,0.47767857142857145,15
1,sloth_bear,./Data/sloth_bear/10.jpg,./Data/sloth_bear/10.png,0.049107142857142856,0.38392857142857145,0.8303571428571429,0.9955357142857143,0.4397321428571429,0.6897321428571429,0.78125,0.6116071428571428,15
2,sloth_bear,./Data/sloth_bear/6.jpg,./Data/sloth_bear/6.png,0.2767857142857143,0.25892857142857145,0.6875,0.8258928571428571,0.48214285714285715,0.5424107142857143,0.4107142857142857,0.5669642857142856,15
3,sloth_bear,./Data/sloth_bear/7.jpg,./Data/sloth_bear/7.png,0.16517857142857142,0.16517857142857142,0.8303571428571429,0.8169642857142857,0.49776785714285715,0.49107142857142855,0.6651785714285715,0.6517857142857143,15
4,sloth_bear,./Data/sloth_bear/3.jpg,./Data/sloth_bear/3.png,0.20982142857142858,0.09821428571428571,0.7232142857142857,0.8928571428571429,0.46651785714285715,0.4955357142857143,0.5133928571428571,0.7946428571428572,15
5,sloth_bear,./Data/sloth_bear/1.jpg,./Data/sloth_bear/1.png,0.10267857142857142,0.05803571428571429,0.9821428571428571,0.9375,0.5424107142857143,0.49776785714285715,0.8794642857142857,0.8794642857142857,15
6,sloth_bear,./Data/sloth_bear/2.jpg,./Data/sloth_bear/2.png,0.12053571428571429,0.013392857142857142,0.9464285714285714,0.9642857142857143,0.5334821428571428,0.4888392857142857,0.8258928571428571,0.9508928571428572,15
7,sloth_bear,./Data/sloth_bear/8.jpg,./Data/sloth_bear/8.png,0.08035714285714286,0.14285714285714285,0.7366071428571429,0.9151785714285714,0.4084821428571429,0.5290178571428571,0.65625,0.7723214285714286,15
8,sloth_bear,./Data/sloth_bear/9.jpg,./Data/sloth_bear/9.png,0.049107142857142856,0.1875,0.9732142857142857,0.8080357142857143,0.5111607142857143,0.49776785714285715,0.9241071428571428,0.6205357142857143,15
9,sloth_bear,./Data/sloth_bear/5.jpg,./Data/sloth_bear/5.png,0.22321428571428573,0.09375,0.8303571428571429,0.9955357142857143,0.5267857142857143,0.5446428571428572,0.6071428571428572,0.9017857142857143,15
0,power_drill,./Data/power_drill/4.jpg,./Data/power_drill/4.png,0.19196428571428573,0.07589285714285714,0.8392857142857143,0.84375,0.515625,0.45982142857142855,0.6473214285714286,0.7678571428571429,16
1,power_drill,./Data/power_drill/10.jpg,./Data/power_drill/10.png,0.03571428571428571,0.05357142857142857,0.9241071428571429,0.9955357142857143,0.4799107142857143,0.5245535714285714,0.8883928571428572,0.9419642857142857,16
2,power_drill,./Data/power_drill/6.jpg,./Data/power_drill/6.png,0.17410714285714285,0.23214285714285715,0.9598214285714286,0.8660714285714286,0.5669642857142857,0.5491071428571429,0.7857142857142858,0.6339285714285714,16
3,power_drill,./Data/power_drill/7.jpg,./Data/power_drill/7.png,0.16517857142857142,0.16517857142857142,0.8616071428571429,0.9241071428571429,0.5133928571428572,0.5446428571428572,0.6964285714285715,0.7589285714285715,16
4,power_drill,./Data/power_drill/3.jpg,./Data/power_drill/3.png,0.23214285714285715,0.16517857142857142,0.9330357142857143,0.9419642857142857,0.5825892857142857,0.5535714285714286,0.7008928571428572,0.7767857142857143,16
5,power_drill,./Data/power_drill/1.jpg,./Data/power_drill/1.png,0.10714285714285714,0.12946428571428573,0.7633928571428571,0.9330357142857143,0.4352678571428571,0.53125,0.65625,0.8035714285714286,16
6,power_drill,./Data/power_drill/2.jpg,./Data/power_drill/2.png,0.10267857142857142,0.07142857142857142,0.9955357142857143,0.9285714285714286,0.5491071428571429,0.5,0.8928571428571429,0.8571428571428572,16
7,power_drill,./Data/power_drill/8.jpg,./Data/power_drill/8.png,0.05803571428571429,0.08482142857142858,0.8392857142857143,0.9151785714285714,0.4486607142857143,0.5,0.78125,0.8303571428571428,16
8,power_drill,./Data/power_drill/9.jpg,./Data/power_drill/9.png,0.25,0.0,0.8482142857142857,0.9955357142857143,0.5491071428571428,0.49776785714285715,0.5982142857142857,0.9955357142857143,16
9,power_drill,./Data/power_drill/5.jpg,./Data/power_drill/5.png,0.017857142857142856,0.09375,0.96875,0.9955357142857143,0.49330357142857145,0.5446428571428572,0.9508928571428571,0.9017857142857143,16
0,ferrari911,./Data/ferrari911/4.jpg,./Data/ferrari911/4.png,0.03125,0.18303571428571427,0.9821428571428571,0.7276785714285714,0.5066964285714286,0.45535714285714285,0.9508928571428571,0.5446428571428571,17
1,ferrari911,./Data/ferrari911/10.jpg,./Data/ferrari911/10.png,0.06696428571428571,0.1875,0.9821428571428571,0.8616071428571429,0.5245535714285714,0.5245535714285714,0.9151785714285714,0.6741071428571429,17
2,ferrari911,./Data/ferrari911/6.jpg,./Data/ferrari911/6.png,0.12053571428571429,0.2857142857142857,0.8705357142857143,0.7232142857142857,0.4955357142857143,0.5044642857142857,0.75,0.4375,17
3,ferrari911,./Data/ferrari911/7.jpg,./Data/ferrari911/7.png,0.09375,0.30357142857142855,0.9017857142857143,0.8526785714285714,0.49776785714285715,0.578125,0.8080357142857143,0.5491071428571428,17
4,ferrari911,./Data/ferrari911/3.jpg,./Data/ferrari911/3.png,0.12946428571428573,0.45982142857142855,0.8303571428571429,0.9017857142857143,0.4799107142857143,0.6808035714285714,0.7008928571428572,0.44196428571428575,17
5,ferrari911,./Data/ferrari911/1.jpg,./Data/ferrari911/1.png,0.022321428571428572,0.28125,0.9776785714285714,0.7455357142857143,0.5,0.5133928571428572,0.9553571428571428,0.4642857142857143,17
6,ferrari911,./Data/ferrari911/2.jpg,./Data/ferrari911/2.png,0.11160714285714286,0.3392857142857143,0.8883928571428571,0.8080357142857143,0.5,0.5736607142857143,0.7767857142857142,0.46875,17
7,ferrari911,./Data/ferrari911/8.jpg,./Data/ferrari911/8.png,0.23660714285714285,0.34375,0.875,0.8616071428571429,0.5558035714285714,0.6026785714285714,0.6383928571428572,0.5178571428571429,17
8,ferrari911,./Data/ferrari911/9.jpg,./Data/ferrari911/9.png,0.09375,0.16517857142857142,0.8928571428571429,0.8258928571428571,0.49330357142857145,0.49553571428571425,0.7991071428571429,0.6607142857142857,17
9,ferrari911,./Data/ferrari911/5.jpg,./Data/ferrari911/5.png,0.16071428571428573,0.09821428571428571,0.875,0.6741071428571429,0.5178571428571429,0.3861607142857143,0.7142857142857143,0.5758928571428572,17
0,spring_scroll,./Data/spring_scroll/4.jpg,./Data/spring_scroll/4.png,0.07589285714285714,0.16517857142857142,0.9241071428571429,0.7276785714285714,0.5,0.4464285714285714,0.8482142857142858,0.5625,18
1,spring_scroll,./Data/spring_scroll/10.jpg,./Data/spring_scroll/10.png,0.22767857142857142,0.2767857142857143,0.7544642857142857,0.8035714285714286,0.49107142857142855,0.5401785714285714,0.5267857142857143,0.5267857142857143,18
2,spring_scroll,./Data/spring_scroll/6.jpg,./Data/spring_scroll/6.png,0.19196428571428573,0.16071428571428573,0.8482142857142857,0.8125,0.5200892857142857,0.48660714285714285,0.65625,0.6517857142857143,18
3,spring_scroll,./Data/spring_scroll/7.jpg,./Data/spring_scroll/7.png,0.10714285714285714,0.044642857142857144,0.8482142857142857,0.5535714285714286,0.4776785714285714,0.29910714285714285,0.7410714285714286,0.5089285714285715,18
4,spring_scroll,./Data/spring_scroll/3.jpg,./Data/spring_scroll/3.png,0.2767857142857143,0.05357142857142857,0.7232142857142857,0.7991071428571429,0.5,0.42633928571428575,0.4464285714285714,0.7455357142857143,18
5,spring_scroll,./Data/spring_scroll/1.jpg,./Data/spring_scroll/1.png,0.08035714285714286,0.0,0.8928571428571429,0.9866071428571429,0.4866071428571429,0.49330357142857145,0.8125,0.9866071428571429,18
6,spring_scroll,./Data/spring_scroll/2.jpg,./Data/spring_scroll/2.png,0.21875,0.044642857142857144,0.8169642857142857,0.9330357142857143,0.5178571428571428,0.4888392857142857,0.5982142857142857,0.8883928571428572,18
7,spring_scroll,./Data/spring_scroll/8.jpg,./Data/spring_scroll/8.png,0.1875,0.09821428571428571,0.8526785714285714,0.6473214285714286,0.5200892857142857,0.37276785714285715,0.6651785714285714,0.5491071428571429,18
8,spring_scroll,./Data/spring_scroll/9.jpg,./Data/spring_scroll/9.png,0.03571428571428571,0.17857142857142858,0.9642857142857143,0.5580357142857143,0.5,0.36830357142857145,0.9285714285714286,0.3794642857142857,18
9,spring_scroll,./Data/spring_scroll/5.jpg,./Data/spring_scroll/5.png,0.0,0.07142857142857142,0.9955357142857143,0.9821428571428571,0.49776785714285715,0.5267857142857143,0.9955357142857143,0.9107142857142857,18
0,little_blue_heron,./Data/little_blue_heron/4.jpg,./Data/little_blue_heron/4.png,0.004464285714285714,0.16517857142857142,0.96875,0.5446428571428571,0.48660714285714285,0.35491071428571425,0.9642857142857143,0.3794642857142857,19
1,little_blue_heron,./Data/little_blue_heron/10.jpg,./Data/little_blue_heron/10.png,0.44642857142857145,0.16964285714285715,0.8705357142857143,0.6919642857142857,0.6584821428571429,0.4308035714285714,0.42410714285714285,0.5223214285714286,19
2,little_blue_heron,./Data/little_blue_heron/6.jpg,./Data/little_blue_heron/6.png,0.14732142857142858,0.11607142857142858,0.8214285714285714,0.7767857142857143,0.484375,0.44642857142857145,0.6741071428571428,0.6607142857142857,19
3,little_blue_heron,./Data/little_blue_heron/7.jpg,./Data/little_blue_heron/7.png,0.10714285714285714,0.17857142857142858,0.7098214285714286,0.53125,0.40848214285714285,0.3549107142857143,0.6026785714285715,0.3526785714285714,19
4,little_blue_heron,./Data/little_blue_heron/3.jpg,./Data/little_blue_heron/3.png,0.09821428571428571,0.25892857142857145,0.8125,0.9955357142857143,0.45535714285714285,0.6272321428571429,0.7142857142857143,0.7366071428571428,19
5,little_blue_heron,./Data/little_blue_heron/1.jpg,./Data/little_blue_heron/1.png,0.18303571428571427,0.19642857142857142,0.9196428571428571,0.9642857142857143,0.5513392857142857,0.5803571428571429,0.7366071428571428,0.7678571428571429,19
6,little_blue_heron,./Data/little_blue_heron/2.jpg,./Data/little_blue_heron/2.png,0.1875,0.25892857142857145,0.7276785714285714,0.7678571428571429,0.4575892857142857,0.5133928571428572,0.5401785714285714,0.5089285714285714,19
7,little_blue_heron,./Data/little_blue_heron/8.jpg,./Data/little_blue_heron/8.png,0.05357142857142857,0.022321428571428572,0.9598214285714286,0.9821428571428571,0.5066964285714286,0.5022321428571428,0.90625,0.9598214285714285,19
8,little_blue_heron,./Data/little_blue_heron/9.jpg,./Data/little_blue_heron/9.png,0.16517857142857142,0.05803571428571429,0.9107142857142857,0.8973214285714286,0.5379464285714286,0.47767857142857145,0.7455357142857143,0.8392857142857143,19
9,little_blue_heron,./Data/little_blue_heron/5.jpg,./Data/little_blue_heron/5.png,0.0,0.21875,0.9107142857142857,0.9732142857142857,0.45535714285714285,0.5959821428571428,0.9107142857142857,0.7544642857142857,19
0,peregine_falcon,./Data/peregine_falcon/4.jpg,./Data/peregine_falcon/4.png,0.044642857142857144,0.09821428571428571,0.9017857142857143,0.875,0.4732142857142857,0.48660714285714285,0.8571428571428572,0.7767857142857143,20
1,peregine_falcon,./Data/peregine_falcon/10.jpg,./Data/peregine_falcon/10.png,0.22767857142857142,0.09821428571428571,0.6294642857142857,0.8883928571428571,0.42857142857142855,0.4933035714285714,0.4017857142857143,0.7901785714285714,20
2,peregine_falcon,./Data/peregine_falcon/6.jpg,./Data/peregine_falcon/6.png,0.4419642857142857,0.3392857142857143,0.9955357142857143,0.875,0.71875,0.6071428571428572,0.5535714285714286,0.5357142857142857,20
3,peregine_falcon,./Data/peregine_falcon/7.jpg,./Data/peregine_falcon/7.png,0.08035714285714286,0.09375,0.7723214285714286,0.875,0.42633928571428575,0.484375,0.6919642857142857,0.78125,20
4,peregine_falcon,./Data/peregine_falcon/3.jpg,./Data/peregine_falcon/3.png,0.13839285714285715,0.03125,0.5044642857142857,0.9732142857142857,0.3214285714285714,0.5022321428571428,0.36607142857142855,0.9419642857142857,20
5,peregine_falcon,./Data/peregine_falcon/1.jpg,./Data/peregine_falcon/1.png,0.10267857142857142,0.14732142857142858,0.6473214285714286,0.8839285714285714,0.375,0.515625,0.5446428571428572,0.7366071428571428,20
6,peregine_falcon,./Data/peregine_falcon/2.jpg,./Data/peregine_falcon/2.png,0.049107142857142856,0.19196428571428573,0.9553571428571429,0.8214285714285714,0.5022321428571429,0.5066964285714286,0.90625,0.6294642857142857,20
7,peregine_falcon,./Data/peregine_falcon/8.jpg,./Data/peregine_falcon/8.png,0.0,0.0,0.9989583333333333,0.9979166666666667,0.49947916666666664,0.49895833333333334,0.9989583333333333,0.9979166666666667,20
8,peregine_falcon,./Data/peregine_falcon/9.jpg,./Data/peregine_falcon/9.png,0.22767857142857142,0.15625,0.7098214285714286,0.8705357142857143,0.46875,0.5133928571428572,0.4821428571428572,0.7142857142857143,20
9,peregine_falcon,./Data/peregine_falcon/5.jpg,./Data/peregine_falcon/5.png,0.24553571428571427,0.044642857142857144,0.78125,0.9955357142857143,0.5133928571428571,0.5200892857142857,0.5357142857142857,0.9508928571428572,20
0,dhole,./Data/dhole/4.jpg,./Data/dhole/4.png,0.29910714285714285,0.125,0.6785714285714286,0.8482142857142857,0.4888392857142857,0.48660714285714285,0.37946428571428575,0.7232142857142857,21
1,dhole,./Data/dhole/10.jpg,./Data/dhole/10.png,0.17410714285714285,0.004464285714285714,0.6026785714285714,0.6964285714285714,0.3883928571428571,0.35044642857142855,0.42857142857142855,0.6919642857142857,21
2,dhole,./Data/dhole/6.jpg,./Data/dhole/6.png,0.026785714285714284,0.05357142857142857,0.7544642857142857,0.9866071428571429,0.390625,0.5200892857142857,0.7276785714285714,0.9330357142857143,21
3,dhole,./Data/dhole/7.jpg,./Data/dhole/7.png,0.06696428571428571,0.09375,0.7767857142857143,0.7767857142857143,0.421875,0.43526785714285715,0.7098214285714286,0.6830357142857143,21
4,dhole,./Data/dhole/3.jpg,./Data/dhole/3.png,0.08482142857142858,0.049107142857142856,0.7633928571428571,0.9419642857142857,0.42410714285714285,0.4955357142857143,0.6785714285714285,0.8928571428571428,21
5,dhole,./Data/dhole/1.jpg,./Data/dhole/1.png,0.25,0.24107142857142858,0.8169642857142857,0.9910714285714286,0.5334821428571428,0.6160714285714286,0.5669642857142857,0.75,21
6,dhole,./Data/dhole/2.jpg,./Data/dhole/2.png,0.125,0.008928571428571428,0.8348214285714286,0.9955357142857143,0.4799107142857143,0.5022321428571429,0.7098214285714286,0.9866071428571429,21
7,dhole,./Data/dhole/8.jpg,./Data/dhole/8.png,0.08035714285714286,0.17410714285714285,0.75,0.9598214285714286,0.41517857142857145,0.5669642857142857,0.6696428571428571,0.7857142857142858,21
8,dhole,./Data/dhole/9.jpg,./Data/dhole/9.png,0.20089285714285715,0.10714285714285714,0.9241071428571429,0.8660714285714286,0.5625,0.48660714285714285,0.7232142857142858,0.7589285714285715,21
9,dhole,./Data/dhole/5.jpg,./Data/dhole/5.png,0.17410714285714285,0.05803571428571429,0.8080357142857143,0.9419642857142857,0.4910714285714286,0.5,0.6339285714285714,0.8839285714285714,21
0,raven,./Data/raven/4.jpg,./Data/raven/4.png,0.17857142857142858,0.09375,0.8883928571428571,0.8080357142857143,0.5334821428571428,0.45089285714285715,0.7098214285714285,0.7142857142857143,22
